Existing Gen (MW),Op Condition,Status,Candidate Gen (MW),Time,Load Shed Cost (M$),Demand (MW),Op Cost (M$),Congestion,Load Shed (MW)
6597.130218403197,8,OPTIMAL,1344.7412047968035,8,0.0,7941.871423200002,0.555930999624,Yes,0.0
6183.084162730969,9,OPTIMAL,2100.000000444999,8,0.6012880477348885,8321.6282688,13.077611294335174,Yes,38.54410562403132
5951.060002873799,10,OPTIMAL,1900.000000726201,8,0.0,7851.0600036,14.838503406804001,Yes,0.0
6270.258511583805,11,OPTIMAL,2100.000000444999,8,3.461790567798978,8577.551360399999,14.1453317148533,Yes,207.2928483711963
6180.272086961522,12,OPTIMAL,2100.000000444999,8,0.1853633476434726,8313.3726852,4.692952368868916,Yes,33.10059779347725
6197.144541578201,13,OPTIMAL,2100.000000444999,8,0.9995770006073822,8362.906186799999,12.763659703661551,Yes,65.76164477680146
6230.889450811557,14,OPTIMAL,2100.000000444999,8,1.599221612670079,8461.973189999999,10.285685130361466,Yes,131.0837387434491
6239.325678119896,15,OPTIMAL,2100.000000444999,8,0.16215568845861952,8486.739940800002,0.9283258246266723,Yes,147.41426223510868
5951.060002873799,16,OPTIMAL,1900.000000726201,8,0.0,7851.0600036,26.772114612276,Yes,0.0
6177.460011192077,17,OPTIMAL,2100.000000444999,8,0.31805653457363653,8305.1171016,9.634079013220946,Yes,27.657089962924914
6273.0705873532515,18,OPTIMAL,2100.000000444999,8,4.488737115856956,8585.806944,17.878178939957643,Yes,212.73635620175145
6000.593504473798,19,OPTIMAL,1900.000000726201,8,0.0,7900.5935052,17.855341321752,Yes,0.0
6295.567193508822,20,OPTIMAL,2100.000000444999,8,6.2789682617314195,8651.851612800001,20.81413962484239,Yes,256.2844188461804
6273.709695482671,1,OPTIMAL,2100.000000444999,9,0.8130993648748562,8587.683213,3.220009684399087,Yes,213.97351707233057
6414.824770458523,2,OPTIMAL,2100.000000444999,9,11.009333202900455,9001.963408199998,19.469503981924202,Yes,487.1386372964804
6247.250618924699,3,OPTIMAL,2100.000000444999,9,1.8065811330363548,8510.005676399998,9.376448187344298,Yes,162.75505703030223
6308.988464226633,4,OPTIMAL,2100.000000444999,9,9.34296478494888,8691.253261799999,28.16475181759772,Yes,282.26479712836493
6370.726309528568,5,OPTIMAL,2100.000000444999,9,0.6830167132849334,8872.5008472,1.4570234726716043,Yes,401.77453722643145
6167.873389250783,6,OPTIMAL,2100.000000444999,9,0.24114143796189075,8276.9730666,22.17486448232123,Yes,9.099676904222292
6223.731439762058,7,OPTIMAL,2100.000000444999,9,1.0550478329365123,8440.9589772,7.581358296059811,Yes,117.2275369929458
6244.3107215293685,8,OPTIMAL,2100.000000444999,9,3.942309337343427,8501.374839,21.195219911802752,Yes,157.06411702563454
6282.529387668661,9,OPTIMAL,2100.000000444999,9,3.373276521460569,8613.575725199998,12.384492906440666,Yes,231.04633708634037
